time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2005-05-21T23:09:06.910Z;1.286;97.12;24.4;5.1;mb;66;37.7;;0.87;us;usp000dram;2014-11-07T01:25:57.103Z;133 km SW of Singkil, Indonesia;earthquake;;;;27;reviewed;us;us
2005-05-21T23:07:55.990Z;1.213;97.155;23;5;mb;31;180.1;;0.9;us;usp000drak;2014-11-07T01:25:57.100Z;138 km SSW of Singkil, Indonesia (1);earthquake;;;;11;reviewed;us;us
2005-05-15T23:01:21.450Z;0.454;98.673;40.8;5;mb;79;75.4;;0.92;us;usp000dqx7;2014-11-07T01:25:54.862Z;122 km SSW of Padangsidempuan, Indonesia;earthquake;;;;24;reviewed;us;us
2005-04-19T10:34:00.000Z;1.214;97.144;22.6;5;mb;53;90.3;;0.92;us;usp000dnrm;2014-11-07T01:25:38.135Z;138 km SSW of Singkil, Indonesia (2);earthquake;;;;20;reviewed;us;us
2005-04-12T01:24:52.840Z;-1.656;99.639;30;5;mb;97;33;;0.95;us;usp000dn41;2014-11-07T01:25:34.096Z;111 km SW of Padang, Indonesia;earthquake;;;;30;reviewed;us;us
2005-04-11T18:51:56.440Z;-1.705;99.74;30;5.4;mb;196;27.7;;0.79;us;usp000dn2v;2014-11-07T01:25:33.963Z;107 km SW of Padang, Indonesia (3);earthquake;;;;84;reviewed;us;us
2005-04-11T18:19:14.340Z;-1.688;99.856;23.9;5;mb;80;45.6;;0.91;us;usp000dn2s;2014-11-07T01:25:33.953Z;98 km SW of Padang, Indonesia;earthquake;;;;33;reviewed;us;us
2005-04-11T17:42:27.780Z;1.045;97.276;22.8;5;mb;47;113.7;;0.98;us;usp000dn2r;2014-11-07T01:25:33.948Z;148 km SSW of Singkil, Indonesia (2);earthquake;;;;22;reviewed;us;us
2005-04-11T09:26:49.660Z;1.014;97.487;33.3;5;mb;80;62.5;;0.82;us;usp000dn19;2014-11-07T01:25:33.133Z;144 km SSW of Singkil, Indonesia;earthquake;;18.4;;24;reviewed;us;us
2005-04-10T22:48:35.350Z;-0.394;96.888;30;5;mb;65;41.4;;0.72;us;usp000dmzg;2014-11-07T01:25:32.904Z;southwest of Sumatra, Indonesia (4);earthquake;;;;25;reviewed;us;us
2005-04-10T13:40:39.440Z;-1.64;99.696;21.4;5.3;mb;21;223.2;;0.63;us;usp000dmvz;2014-11-07T01:25:32.376Z;105 km SW of Padang, Indonesia;earthquake;;;;10;reviewed;us;us
2005-04-10T12:22:00.200Z;-1.705;99.872;25.9;5;mb;47;81.4;;0.74;us;usp000dmv6;2014-11-07T01:25:32.279Z;99 km SSW of Padang, Indonesia;earthquake;;;;17;reviewed;us;us
2005-04-10T11:58:36.930Z;-1.52;99.04;30;5.2;mb;24;117.6;;1.4;us;usp000dmuv;2014-11-07T01:25:32.254Z;156 km SW of Pariaman, Indonesia;earthquake;;;;5;reviewed;us;us
2005-04-10T11:45:02.800Z;-1.619;99.594;30;5.5;mb;189;37.6;;0.9;us;usp000dmup;2020-09-18T20:30:57.812Z;112 km SW of Padang, Indonesia (1);earthquake;;;;60;reviewed;us;us
2005-04-10T10:55:07.970Z;-1.679;99.782;27.1;5.2;mb;160;36.3;;0.79;us;usp000dmu3;2015-05-13T18:53:49.000Z;102 km SW of Padang, Indonesia;earthquake;;;;38;reviewed;us;us
2005-04-10T10:49:59.890Z;-1.459;99.256;30;5;mb;17;84.5;;1.36;us;usp000dmu1;2014-11-07T01:25:32.116Z;133 km SW of Pariaman, Indonesia;earthquake;;;;6;reviewed;us;us
2005-04-10T10:45:49.410Z;-1.606;99.618;30;5.7;mb;230;27.1;;0.85;us;usp000dmu0;2020-09-18T20:30:34.185Z;109 km SW of Padang, Indonesia;earthquake;;;;76;reviewed;us;us
2005-04-10T10:35:16.780Z;-1.609;99.583;30;5.3;mb;18;84.1;;1.21;us;usp000dmty;2014-11-07T01:25:32.091Z;112 km SW of Padang, Indonesia (2);earthquake;;;;3;reviewed;us;us
2005-04-10T09:51:01.500Z;1.38;97.108;26.2;5;mb;59;56.5;;0.84;us;usp000dmtr;2014-11-07T01:25:31.968Z;125 km SW of Singkil, Indonesia;earthquake;;;;33;reviewed;us;us
2005-04-07T22:50:02.760Z;-1.653;99.448;20;5;mb;45;138;;1.02;us;usp000dmj6;2014-11-07T01:25:30.936Z;127 km SW of Padang, Indonesia;earthquake;;;;25;reviewed;us;us
2005-04-01T05:55:56.360Z;2.26;96.432;30;5;mb;59;46.9;;0.8;us;usp000dkvs;2014-11-07T01:25:25.291Z;25 km SSE of Sinabang, Indonesia;earthquake;;;;33;reviewed;us;us
2005-04-01T00:48:47.350Z;0.674;97.601;30;5;mb;68;111.3;;1.32;us;usp000dkv5;2014-11-07T01:25:24.840Z;176 km SW of Sibolga, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-31T02:39:28.040Z;1.102;97.296;23.2;5;mb;80;100.1;;0.92;us;usp000dkr5;2014-11-07T01:25:22.653Z;142 km SSW of Singkil, Indonesia (2);earthquake;;;;41;reviewed;us;us
2005-03-29T14:25:14.580Z;1.336;97.123;24.4;5;mb;46;110.5;;0.97;us;usp000dkgy;2014-11-07T01:25:21.269Z;128 km SW of Singkil, Indonesia (3);earthquake;;;;21;reviewed;us;us
2005-03-29T10:56:53.740Z;2.23;96.494;26.1;5.2;mb;123;31;;0.86;us;usp000dkg8;2014-11-07T01:25:21.186Z;30 km SSE of Sinabang, Indonesia;earthquake;;;;55;reviewed;us;us
2005-03-29T09:28:22.480Z;1.305;97.183;22.4;5;mb;62;71.4;;0.98;us;usp000dkfs;2014-11-07T01:25:21.140Z;127 km SSW of Singkil, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-29T09:16:03.830Z;1.894;96.971;27.3;5;mb;65;114.8;;0.9;us;usp000dkfq;2014-11-07T01:25:21.131Z;92 km SE of Sinabang, Indonesia (1);earthquake;;;;33;reviewed;us;us
2005-03-29T05:25:25.450Z;2.143;96.634;26.9;5.3;mb;49;40.6;;1.15;us;usp000dker;2015-05-13T18:53:49.000Z;46 km SE of Sinabang, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-29T05:24:59.840Z;0.873;97.482;24.7;5;mb;40;72;;0.95;us;usp000dkeq;2014-11-07T01:25:21.034Z;160 km SSW of Singkil, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-29T05:23:53.050Z;1.175;97.12;24;5.1;mb;41;71.1;;1.08;us;usp000dkep;2014-11-07T01:25:21.030Z;143 km SSW of Singkil, Indonesia (2);earthquake;;;;16;reviewed;us;us
2005-03-29T04:19:01.400Z;1.223;97.156;22.5;5.2;mb;153;28.5;;0.79;us;usp000dkec;2014-11-07T01:25:20.927Z;137 km SSW of Singkil, Indonesia;earthquake;;;;61;reviewed;us;us
2005-03-29T04:09:58.610Z;1.249;97.151;25.1;5.3;mb;41;65.8;;1.03;us;usp000dkeb;2014-11-07T01:25:20.922Z;134 km SSW of Singkil, Indonesia;earthquake;;;;12;reviewed;us;us
2005-03-29T04:09:13.690Z;1.607;97.05;26;5.2;mb;126;29.2;;0.79;us;usp000dkea;2014-11-07T01:25:20.900Z;111 km SW of Singkil, Indonesia;earthquake;;;;56;reviewed;us;us
2005-03-29T02:22:41.810Z;1.031;97.48;23.1;5.1;mb;142;46.2;;0.77;us;usp000dkdm;2014-11-07T01:25:20.836Z;143 km SSW of Singkil, Indonesia (3);earthquake;;;;65;reviewed;us;us
2005-03-29T00:56:03.880Z;1.617;97.134;30;5;mb;120;29.6;;0.76;us;usp000dkd0;2014-11-07T01:25:20.785Z;103 km SW of Singkil, Indonesia (4);earthquake;;;;53;reviewed;us;us
2005-03-28T23:44:44.790Z;2.855;96.354;27.2;5;mb;48;36.7;;0.85;us;usp000dkcm;2014-11-07T01:25:20.754Z;41 km N of Sinabang, Indonesia;earthquake;;;;15;reviewed;us;us
2005-03-28T23:39:48.110Z;2.914;96.387;28.6;5.4;mb;120;35.2;;0.77;us;usp000dkck;2015-05-13T18:53:49.000Z;47 km N of Sinabang, Indonesia;earthquake;;;;42;reviewed;us;us
2005-03-28T23:37:31.350Z;2.889;96.411;29.2;5.6;mb;281;23.9;;0.78;us;usp000dkcj;2020-09-18T20:28:25.057Z;45 km N of Sinabang, Indonesia;earthquake;;;;104;reviewed;us;us
2005-03-28T23:13:00.960Z;0.172;97.043;38.6;5.7;mb;390;26.6;;0.72;us;usp000dkcf;2015-03-24T00:43:59.985Z;248 km SSW of Singkil, Indonesia;earthquake;;;;108;reviewed;us;us
2005-03-28T21:52:55.170Z;1.316;97.101;30;5;mb;30;180.2;;0.77;us;usp000dkbq;2014-11-07T01:25:20.622Z;131 km SW of Singkil, Indonesia;earthquake;;;;11;reviewed;us;us
2005-03-28T21:34:09.320Z;1.077;97.579;30;5;mb;96;70.2;;0.72;us;usp000dkbc;2014-11-07T01:25:20.593Z;135 km S of Singkil, Indonesia;earthquake;;;;34;reviewed;us;us
2005-03-28T20:35:17.420Z;1.751;97.132;27.3;5.1;mb;148;71.4;;0.59;us;usp000dkau;2014-11-07T01:25:20.535Z;94 km SW of Singkil, Indonesia;earthquake;;;;60;reviewed;us;us
2005-03-28T20:23:23.470Z;1.002;97.898;36.1;5.1;mb;128;52.8;;0.74;us;usp000dkaq;2014-11-07T01:25:20.518Z;127 km SW of Sibolga, Indonesia;earthquake;;;;49;reviewed;us;us
2005-03-28T20:06:56.140Z;1.966;96.941;26.2;5.3;mb;47;56.4;;0.78;us;usp000dkaf;2014-11-07T01:25:20.483Z;84 km SE of Sinabang, Indonesia;earthquake;;;;13;reviewed;us;us
2005-03-28T20:06:25.560Z;1.043;97.458;23.8;5.1;mb;104;46.9;;0.67;us;usp000dkae;2015-05-13T18:53:49.000Z;142 km SSW of Singkil, Indonesia (3);earthquake;;;;36;reviewed;us;us
2005-03-28T19:54:01.090Z;2.467;96.758;26.8;5.1;mb;69;71.1;;0.8;us;usp000dkac;2014-11-07T01:25:20.466Z;42 km E of Sinabang, Indonesia;earthquake;;;;35;reviewed;us;us
2005-03-28T19:02:19.910Z;1.014;97.821;30.9;5.8;mb;351;28.2;;0.82;us;usp000dka0;2020-09-18T20:28:17.408Z;133 km SW of Sibolga, Indonesia;earthquake;;10.8;;108;reviewed;us;us
2005-03-28T18:50:14.110Z;2.387;97.159;30;5.2;mb;18;78.9;;0.44;us;usp000dk9v;2014-11-07T01:25:20.369Z;70 km W of Singkil, Indonesia;earthquake;;;;5;reviewed;us;us
2005-03-28T18:48:53.500Z;2.751;96.049;30;5.4;mb;253;32.2;;1.07;us;usp000dk9u;2015-05-13T18:53:49.000Z;47 km NW of Sinabang, Indonesia;earthquake;;;;103;reviewed;us;us
2005-03-28T18:30:44.560Z;0.923;97.867;36.1;6.1;mb;434;25.9;;0.93;us;usp000dk9n;2020-09-18T20:28:09.321Z;136 km SW of Sibolga, Indonesia;earthquake;;7.9;;142;reviewed;us;us
2005-03-28T18:13:23.260Z;1.306;97.145;30;5;mb;70;108.8;;0.69;us;usp000dk9c;2014-11-07T01:25:20.286Z;130 km SSW of Singkil, Indonesia;earthquake;;;;32;reviewed;us;us
2005-03-28T17:59:47.310Z;0.997;97.87;30;5.4;mb;228;28.8;;0.87;us;usp000dk98;2015-05-13T18:53:49.000Z;130 km SW of Sibolga, Indonesia;earthquake;;;;93;reviewed;us;us
2005-03-28T17:29:09.350Z;1.634;97.082;30;5;mb;54;135.5;;0.79;us;usp000dk8w;2014-11-07T01:25:20.230Z;106 km SW of Singkil, Indonesia (2);earthquake;;;;24;reviewed;us;us
2005-03-28T17:24:17.180Z;1.776;97.102;30;5.3;mb;156;45.3;;0.66;us;usp000dk8v;2014-11-07T01:25:20.218Z;95 km SW of Singkil, Indonesia;earthquake;;;;78;reviewed;us;us
2005-03-28T17:23:32.830Z;2.836;98.758;30;5.2;mb;82;41.3;;0.87;us;usp000dk8u;2014-11-07T01:25:20.212Z;18 km NNW of Ambarita, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-28T17:12:58.320Z;0.838;97.376;30;5;mb;30;184.6;;0.71;us;usp000dk8p;2014-11-07T01:25:20.201Z;166 km SSW of Singkil, Indonesia (2);earthquake;;;;10;reviewed;us;us
2005-03-28T17:11:45.470Z;0.852;97.519;30;5;mb;109;47.7;;0.69;us;usp000dk8n;2014-11-07T01:25:20.193Z;161 km S of Singkil, Indonesia (1);earthquake;;;;48;reviewed;us;us
2005-03-28T17:03:34.430Z;2.042;96.457;30;5;mb;79;107.5;;0.78;us;usp000dk8k;2014-11-07T01:25:20.183Z;49 km S of Sinabang, Indonesia;earthquake;;;;35;reviewed;us;us
2005-03-28T16:58:35.710Z;2.276;96.183;30;5.1;mb;28;91.1;;0.83;us;usp000dk8h;2014-11-07T01:25:20.178Z;31 km SW of Sinabang, Indonesia;earthquake;;;;9;reviewed;us;us
2005-03-28T16:44:29.780Z;2.087;96.503;30.6;5.5;mb;147;39.9;;0.66;us;usp000dk8e;2020-09-18T20:28:01.769Z;45 km SSE of Sinabang, Indonesia;earthquake;;;;72;reviewed;us;us
2005-03-28T16:38:43.100Z;1.23;97.487;30;5.9;mb;288;28.6;;0.76;us;usp000dk8d;2020-09-18T20:27:54.408Z;121 km SSW of Singkil, Indonesia (3);earthquake;;;;91;reviewed;us;us
2005-03-28T16:34:40.570Z;2.335;96.596;28.9;5.4;mb;42;52;;0.8;us;usp000dk8c;2014-11-07T01:25:20.136Z;28 km SE of Sinabang, Indonesia;earthquake;;;;45;reviewed;us;us
2005-03-28T16:33:56.460Z;0.933;97.914;30;5;mb;36;112.9;;0.83;us;usp000dk8b;2014-11-07T01:25:20.133Z;131 km SW of Sibolga, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-28T16:27:38.120Z;0.434;97.671;30;5.2;mb;35;40.5;;0.75;us;usp000dk89;2014-11-07T01:25:20.128Z;190 km SW of Sibolga, Indonesia;earthquake;;;;10;reviewed;us;us
2005-03-28T16:25:56.870Z;1.633;97.169;30;5.3;mb;19;101.8;;0.77;us;usp000dk88;2014-11-07T01:25:20.127Z;99 km SW of Singkil, Indonesia;earthquake;;;;4;reviewed;us;us
2005-03-28T16:25:45.850Z;1.521;97.08;30;5.4;mb;20;112.7;;0.94;us;usp000dk87;2014-11-07T01:25:20.125Z;115 km SW of Singkil, Indonesia (2);earthquake;;;;6;reviewed;us;us
2005-03-28T16:21:16.310Z;1.114;97.005;30;5.8;mb;19;142.7;;0.55;us;usp000dk86;2017-04-26T18:04:09.205Z;156 km SW of Singkil, Indonesia;earthquake;;;;11;reviewed;us;us
2005-03-04T21:45:51.050Z;-5.613;101.501;25.4;5.1;mb;68;70.9;;0.97;us;usp000dhhu;2014-11-07T01:25:11.046Z;217 km SSW of Bengkulu, Indonesia (1);earthquake;;;;29;reviewed;us;us
2004-12-28T03:52:59.230Z;2.805;95.512;24.9;5;mb;19;106.8;;1.01;us;usp000dc1a;2014-11-07T01:24:26.314Z;102 km WNW of Sinabang, Indonesia;earthquake;;;;18;reviewed;us;us
2004-12-26T21:06:48.800Z;4.471;96.342;30;5.5;mb;233;41.7;;1.02;us;usp000dbph;2020-09-18T20:16:24.802Z;43 km NNE of Meulaboh, Indonesia;earthquake;;;;80;reviewed;us;us
2004-12-26T20:14:50.130Z;-3.362;101.55;52.2;5;mb;54;67;;1.03;us;usp000dbp2;2014-11-07T01:24:23.639Z;93 km WNW of Bengkulu, Indonesia;earthquake;;;;13;reviewed;us;us
2004-12-26T04:02:12.520Z;3.044;95.89;30;5.4;mb;38;96;;1.24;us;usp000dbg0;2014-11-07T01:24:22.158Z;82 km NW of Sinabang, Indonesia;earthquake;;;;13;reviewed;us;us
2004-12-26T03:26:45.790Z;4.909;96.405;30;5.3;mb;14;132.2;;1.14;us;usp000dbfk;2014-11-07T01:24:22.049Z;36 km SSE of Reuleuet, Indonesia;earthquake;;;;5;reviewed;us;us
2004-12-26T02:53:13.040Z;0.056;97.041;30;5.4;mb;23;109.5;;1.54;us;usp000dbf7;2014-11-07T01:24:21.931Z;260 km SSW of Singkil, Indonesia;earthquake;;;;12;reviewed;us;us
2004-10-28T08:21:52.900Z;-4.881;103.258;48.7;5;mb;90;37.1;;0.8;us;usp000d782;2014-11-07T01:23:50.006Z;94 km S of Pagar Alam, Indonesia (2);earthquake;;5;;30;reviewed;us;us
2003-11-23T18:43:21.430Z;-5.273;102.278;33;5;mb;55;107.7;;0.98;us;usp000cds0;2014-11-07T01:20:32.942Z;162 km S of Bengkulu, Indonesia;earthquake;;;;26;reviewed;us;us
2003-11-03T17:47:48.560Z;-1.384;99.788;21.7;5;mb;42;82.2;;1.01;us;usp000cbzv;2014-11-07T01:20:24.087Z;79 km SW of Padang, Indonesia;earthquake;;;;10;reviewed;us;us
2003-10-27T13:29:27.180Z;-6.184;103.737;33;5.2;mb;46;114.6;;1.26;us;usp000cbdb;2014-11-07T01:20:16.390Z;188 km WSW of Bandar Lampung, Indonesia;earthquake;;;;8;reviewed;us;us
2003-08-29T23:41:20.270Z;-5.433;102.209;26.9;5.1;mb;66;46.8;;1.01;us;usp000c682;2014-11-07T01:19:36.775Z;180 km S of Bengkulu, Indonesia;earthquake;;;;33;reviewed;us;us
2003-08-28T13:58:26.940Z;-5.04;103.513;33;5;mb;84;52.7;;1;us;usp000c64g;2014-11-07T01:19:36.134Z;116 km SSE of Pagar Alam, Indonesia;earthquake;;;;27;reviewed;us;us
2003-08-21T16:13:41.500Z;2.255;96.529;33;5.1;mb;122;31.7;;1.01;us;usp000c5hy;2014-11-07T01:19:34.128Z;29 km SSE of Sinabang, Indonesia;earthquake;;;;43;reviewed;us;us
2003-01-22T02:58:50.710Z;4.495;97.568;33;5.7;mb;203;;;0.9;us;usp000bnyx;2020-09-18T19:15:47.649Z;44 km W of Langsa, Indonesia;earthquake;;;;61;reviewed;us;us
2003-01-19T02:55:24.280Z;-3.428;101.638;53.2;5.1;mb;60;;;1.13;us;usp000bnt7;2014-11-07T01:17:36.394Z;80 km WNW of Bengkulu, Indonesia;earthquake;;;;23;reviewed;us;us
2003-01-10T15:25:59.520Z;0.217;97.921;26.4;5.3;mb;108;;;1.09;us;usp000bnbu;2014-11-07T01:17:34.223Z;193 km SSW of Sibolga, Indonesia;earthquake;;;;43;reviewed;us;us
2002-11-02T01:56:53.630Z;2.593;95.886;33;5;mb;24;;;1.2;us;usp000bfv4;2014-11-07T01:16:55.723Z;56 km WNW of Sinabang, Indonesia;earthquake;;;;8;reviewed;us;us
2002-11-02T01:45:35.300Z;2.642;96.248;33;5.2;mb;47;;;0.88;us;usp000bfv2;2014-11-07T01:16:55.686Z;23 km NW of Sinabang, Indonesia;earthquake;;;;19;reviewed;us;us
2002-11-02T01:38:20.280Z;2.675;95.903;23.5;5.2;mb;33;;;0.74;us;usp000bfv1;2014-11-07T01:16:55.678Z;57 km WNW of Sinabang, Indonesia;earthquake;;;;4;reviewed;us;us
2002-10-28T20:37:52.670Z;-6.411;104.487;33;5.1;mb;71;;;1.29;us;usp000bfj5;2014-11-07T01:16:49.696Z;138 km SW of Bandar Lampung, Indonesia;earthquake;;;;23;reviewed;us;us
2002-07-09T04:55:43.880Z;-3.282;101.487;33;5.1;mb;28;;;0.89;us;usp000b7ss;2014-11-07T01:16:02.042Z;103 km WNW of Bengkulu, Indonesia;earthquake;;;;5;reviewed;us;us
2002-05-22T00:12:23.440Z;-4.81;101.762;33;5.2;mb;82;;;1.1;us;usp000b4rn;2014-11-07T01:15:39.024Z;southern Sumatra, Indonesia (2);earthquake;;;;25;reviewed;us;us
2002-02-11T05:23:48.580Z;1.928;97.001;26.8;5;mb;58;;;0.84;us;usp000ay6x;2014-11-07T01:14:54.040Z;92 km SE of Sinabang, Indonesia (3);earthquake;;;;27;reviewed;us;us
2002-01-28T05:31:21.420Z;-4.461;102.09;33;5;mb;66;;;1.09;us;usp000axav;2014-11-07T01:14:45.812Z;southern Sumatra, Indonesia (3);earthquake;;;;17;reviewed;us;us
2002-01-24T17:56:21.400Z;3.521;95.656;33;5.2;mb;88;;;0.81;us;usp000ax37;2014-11-07T01:14:44.982Z;86 km SW of Meulaboh, Indonesia;earthquake;;;;31;reviewed;us;us
2001-10-29T18:04:04.960Z;-4.984;102.084;33;5;mb;48;;;1.12;us;usp000arvv;2014-11-07T01:14:04.969Z;132 km S of Bengkulu, Indonesia (1);earthquake;;;;15;reviewed;us;us
2001-10-28T22:31:09.990Z;-5.227;102.518;33;5;mb;30;;;1.08;us;usp000aru9;2014-11-07T01:14:04.576Z;155 km SSW of Pagar Alam, Indonesia;earthquake;;;;4;reviewed;us;us
2001-10-12T09:34:55.810Z;3.248;96.123;35.8;5;mb;81;;;0.82;us;usp000aqs5;2014-11-07T01:13:59.133Z;89 km NNW of Sinabang, Indonesia;earthquake;;;;38;reviewed;us;us
2001-09-04T18:39:25.840Z;-5.113;103.483;33;5;mb;24;;;0.79;us;usp000ann8;2014-11-07T01:13:44.704Z;123 km SSE of Pagar Alam, Indonesia;earthquake;;;;4;reviewed;us;us
2001-07-30T21:56:19.120Z;-4.209;102.177;33;5;mb;52;;;1.05;us;usp000akjb;2014-11-07T01:13:23.490Z;46 km SSW of Bengkulu, Indonesia;earthquake;;;;19;reviewed;us;us
2001-05-29T19:03:42.120Z;-4.651;102.743;46.8;5;mb;78;;;0.92;us;usp000afrj;2014-11-07T01:12:52.078Z;88 km SW of Pagar Alam, Indonesia;earthquake;;6.7;;33;reviewed;us;us
2001-05-26T04:05:49.450Z;-4.304;102.677;51.5;5.2;mb;67;;;1.01;us;usp000afjh;2014-11-07T01:12:51.050Z;70 km WSW of Pagar Alam, Indonesia;earthquake;;6.7;;16;reviewed;us;us
2001-04-17T21:45:08.580Z;-4.395;101.682;33;5;mb;53;;;1.01;us;usp000adfa;2014-11-07T01:12:35.609Z;southern Sumatra, Indonesia (4);earthquake;;;;22;reviewed;us;us
2001-03-31T02:26:33.470Z;4.049;96.088;50.7;5.1;mb;154;;;0.74;us;usp000ac9e;2014-11-07T01:12:26.785Z;11 km SSW of Meulaboh, Indonesia;earthquake;;;;69;reviewed;us;us
2001-02-17T04:28:19.370Z;-5.134;102.462;33;5;mb;47;;;1.28;us;usp000a9s9;2014-11-07T01:12:09.561Z;149 km S of Bengkulu, Indonesia (1);earthquake;;;;14;reviewed;us;us
2001-02-16T23:38:03.710Z;-6.08;104.68;33;5;mb;56;;;1.11;us;usp000a9rt;2014-11-07T01:12:09.484Z;96 km SW of Bandar Lampung, Indonesia;earthquake;;;;14;reviewed;us;us
2001-02-14T03:38:17.870Z;-5.308;102.55;33;5.1;mb;79;;;1.23;us;usp000a9kv;2014-11-07T01:12:08.393Z;161 km SSW of Pagar Alam, Indonesia (1);earthquake;;;;22;reviewed;us;us
2001-02-14T01:39:31.490Z;-5.023;102.727;33;5.2;mb;97;;;1.16;us;usp000a9ks;2014-11-07T01:12:08.377Z;124 km SSW of Pagar Alam, Indonesia;earthquake;;;;30;reviewed;us;us
2001-02-13T22:27:14.970Z;-5.154;102.146;33;5.2;mb;89;;;0.99;us;usp000a9kh;2014-11-07T01:12:08.344Z;150 km S of Bengkulu, Indonesia;earthquake;;;;21;reviewed;us;us
2001-01-30T02:46:27.060Z;-5.921;103.768;33;5;mb;55;;;1.01;us;usp000a8pc;2014-11-07T01:12:00.101Z;172 km SW of Kotabumi, Indonesia;earthquake;;;;11;reviewed;us;us
2001-01-16T14:25:10.580Z;-4.308;101.648;33;5.6;mb;113;;;1.04;us;usp000a7tb;2015-05-13T18:53:43.000Z;88 km SW of Bengkulu, Indonesia;earthquake;;;;29;reviewed;us;us
2001-01-16T14:07:49.630Z;-4.347;101.633;33;5.2;mb;50;;;0.91;us;usp000a7t9;2014-11-07T01:11:56.716Z;92 km SW of Bengkulu, Indonesia;earthquake;;;;12;reviewed;us;us
2001-01-16T13:54:29.980Z;-4.308;101.452;33;5.1;mb;38;;;1.29;us;usp000a7t6;2014-11-07T01:11:56.706Z;106 km WSW of Bengkulu, Indonesia;earthquake;;;;10;reviewed;us;us
2001-01-16T13:39:06.260Z;-4.197;101.614;33;5.4;mb;141;;;0.84;us;usp000a7t1;2015-05-13T18:53:43.000Z;84 km WSW of Bengkulu, Indonesia;earthquake;;;;33;reviewed;us;us
2001-01-16T13:25:01.080Z;-3.957;101.746;33;6;mb;330;;;0.86;us;usp000a7sz;2020-09-18T18:05:42.492Z;60 km WSW of Bengkulu, Indonesia;earthquake;;;;87;reviewed;us;us
2000-11-17T13:38:37.090Z;-1.714;100.584;47.4;5;mb;54;;;1.05;us;usp000a43y;2014-11-07T01:11:30.267Z;88 km SSE of Padang, Indonesia;earthquake;;;;18;reviewed;us;us
2000-11-10T10:48:11.500Z;-5.627;103.015;33;5.1;mb;70;;;1.08;us;usp000a3bm;2014-11-07T01:11:27.232Z;179 km S of Pagar Alam, Indonesia;earthquake;;;;9;reviewed;us;us
2000-10-16T18:09:31.860Z;-5.482;101.725;33;5.1;mb;82;;;0.9;us;usp000a1x5;2014-11-07T01:11:16.863Z;195 km SSW of Bengkulu, Indonesia;earthquake;;;;28;reviewed;us;us
2000-10-08T13:08:08.970Z;-4.245;101.53;33;5.1;mb;72;;;1.14;us;usp000a1fg;2014-11-07T01:11:15.300Z;95 km WSW of Bengkulu, Indonesia;earthquake;;;;21;reviewed;us;us
2000-09-27T02:08:20.700Z;-4.494;102.333;33;5;mb;41;;;0.93;us;usp000a0vv;2014-11-07T01:11:07.812Z;77 km S of Bengkulu, Indonesia;earthquake;;;;12;reviewed;us;us
2000-08-29T07:14:48.470Z;3.113;96.438;33;5;mb;101;;;0.86;us;usp0009zb7;2014-11-07T01:10:56.252Z;70 km N of Sinabang, Indonesia;earthquake;;;;38;reviewed;us;us
2000-06-28T05:12:04.360Z;-4.458;101.972;33;5;mb;78;;;1.2;us;usp0009v98;2014-11-07T01:10:25.501Z;79 km SSW of Bengkulu, Indonesia;earthquake;;;;30;reviewed;us;us
2000-06-22T15:54:21.990Z;-4.843;101.839;33;5;mb;45;;;0.82;us;usp0009uzc;2014-11-07T01:10:24.183Z;124 km SSW of Bengkulu, Indonesia;earthquake;;;;15;reviewed;us;us
2000-06-19T07:51:30.470Z;-5.215;102.696;33;5;mb;60;;;1.13;us;usp0009uuh;2014-11-07T01:10:23.567Z;145 km SSW of Pagar Alam, Indonesia (1);earthquake;;;;22;reviewed;us;us
2000-06-19T01:49:35.130Z;-4.958;102.683;33;5.2;mb;101;;;1.04;us;usp0009uu8;2015-05-13T18:53:42.000Z;120 km SSW of Pagar Alam, Indonesia (2);earthquake;;;;33;reviewed;us;us
2000-06-10T13:59:22.010Z;-4.928;102.229;33;5.1;mb;70;;;0.78;us;usp0009ucf;2014-11-07T01:10:21.498Z;124 km S of Bengkulu, Indonesia;earthquake;;;;33;reviewed;us;us
2000-06-10T07:41:29.780Z;-4.969;102.22;33;5;mb;73;;;1.07;us;usp0009uc3;2014-11-07T01:10:21.169Z;southern Sumatra, Indonesia (5);earthquake;;;;27;reviewed;us;us
2000-06-09T08:24:45.070Z;-5.597;102.667;33;5;mb;39;;;1.1;us;usp0009ua4;2014-11-07T01:10:20.715Z;185 km SSW of Pagar Alam, Indonesia (6);earthquake;;;;10;reviewed;us;us
2000-06-09T06:47:32.180Z;-5.013;102.723;33;5.1;mb;85;;;0.97;us;usp0009u9y;2014-11-07T01:10:20.664Z;123 km SSW of Pagar Alam, Indonesia;earthquake;;;;32;reviewed;us;us
2000-06-08T12:59:57.140Z;-4.354;102.187;33;5.1;mb;56;;;1.11;us;usp0009u8c;2014-11-07T01:10:20.279Z;61 km S of Bengkulu, Indonesia;earthquake;;;;30;reviewed;us;us
